constituency,state,vote_share_norm,seats_won_norm,attendance_rate,bills_score,manifesto_fulfillment,criminal_cases_norm,disclosure_compliance,party,electoral_strength_score,gov_performance_score,transparency_score,party_score
Anantapur,Andhra Pradesh,0.36036036036036034,0.7967967967967968,0.1031031031031031,0.3303303303303303,0.5485485485485485,0.983983983983984,0.9079079079079079,Party D,0.5349349349349349,0.26036036036036037,0.37277277277277276,0.3982932932932933
S.P.S. Nellore,Andhra Pradesh,0.27627627627627627,0.2002002002002002,0.01901901901901902,0.943943943943944,0.9529529529529529,0.38738738738738737,0.8238238238238238,Party B,0.24584584584584585,0.4832832832832833,0.6970970970970971,0.44176176176176174
Chitradurga,Karnataka,0.22022022022022023,0.6566566566566566,0.09109109109109109,0.015015015015015015,0.024024024024024024,0.4594594594594595,0.7677677677677678,Party C,0.39479479479479473,0.05485485485485486,0.6314314314314315,0.33497497497497497
Davanagere,Karnataka,0.8998998998998999,0.9519519519519519,0.3863863863863864,0.4854854854854855,0.7037037037037037,0.13813813813813813,0.5745745745745746,Party B,0.9207207207207208,0.47957957957957953,0.746946946946947,0.7228778778778778
Shivamogga,Karnataka,0.7247247247247247,0.03203203203203203,0.4674674674674675,0.5665665665665666,0.9129129129129129,0.8358358358358359,0.27127127127127126,Party C,0.44764764764764764,0.5862862862862863,0.20700700700700697,0.436011011011011
Udupi,Karnataka,0.05105105105105105,0.4874874874874875,0.7947947947947948,0.8468468468468469,0.23923923923923923,0.16216216216216217,0.5985985985985987,Party A,0.22562562562562563,0.6992992992992992,0.7421421421421421,0.5205405405405406
Chikkamagaluru,Karnataka,0.4904904904904905,0.9269269269269269,0.23323323323323322,0.2852852852852853,0.29429429429429427,0.6016016016016016,0.037037037037037035,Party A,0.6650650650650651,0.2610610610610611,0.25385385385385384,0.42086086086086083
Chikkaballapura,Karnataka,0.2962962962962963,0.3483483483483483,0.6556556556556556,0.09109109109109109,0.1001001001001001,0.5355355355355356,0.4594594594594595,Party C,0.3171171171171171,0.3751751751751752,0.4624624624624624,0.37377377377377374
Hassan,Karnataka,0.4934934934934935,0.4174174174174174,0.8528528528528528,0.7767767767767768,0.7857857857857858,0.6046046046046046,0.6566566566566566,Party C,0.463063063063063,0.8166166166166166,0.49989989989989986,0.596016016016016
Kolar,Karnataka,0.24024024024024024,0.5485485485485485,0.983983983983984,0.9079079079079079,0.42842842842842843,0.35135135135135137,0.7877877877877878,Party A,0.36356356356356356,0.85005005005005,0.7043043043043044,0.619019019019019
Bengaluru Rural,Karnataka,0.6996996996996997,0.7517517517517518,0.05805805805805806,0.4944944944944945,0.5035035035035035,0.938938938938939,0.8628628628628628,Party B,0.7205205205205205,0.27807807807807805,0.3817817817817818,0.48098098098098097
Dakshina Kannada,Karnataka,0.4394394394394394,0.4914914914914915,0.7987987987987988,0.8508508508508509,0.24324324324324326,0.5505505505505506,0.6026026026026026,Party C,0.46026026026026023,0.7033033033033034,0.5107107107107107,0.5579379379379379
Bengaluru Urban,Karnataka,0.26126126126126126,0.3133133133133133,0.6206206206206206,0.056056056056056056,0.06506506506506507,0.37237237237237236,0.4244244244244244,Party A,0.2820820820820821,0.3401401401401401,0.5463463463463463,0.3684684684684684
Kasaragod,Kerala,0.07207207207207207,0.5085085085085085,0.8158158158158159,0.8678678678678678,0.8768768768768769,0.6956956956956957,0.6196196196196196,Party D,0.24664664664664665,0.8436436436436437,0.43043043043043044,0.5015415415415415
Kodagu,Karnataka,0.955955955955956,0.007007007007007007,0.31431431431431434,0.5415415415415415,0.7597597597597597,0.06606606606606606,0.11811811811811812,Party C,0.5763763763763763,0.4715715715715716,0.6076076076076077,0.5475025025025024
Chamarajanagara,Karnataka,0.4574574574574575,0.06806806806806807,0.991991991991992,0.42742742742742745,0.6456456456456456,0.5685685685685685,0.17917917917917917,Party B,0.30170170170170174,0.7533533533533533,0.33053053053053055,0.466986986986987
Wayanad,Kerala,0.8208208208208209,0.04704704704704705,0.17917917917917917,0.4064064064064064,0.6246246246246246,0.9319319319319319,0.15815815815815815,Party A,0.5113113113113114,0.3364364364364364,0.10410410410410412,0.34830330330330334
Kozhikode,Kerala,0.44844844844844844,0.5005005005005005,0.8078078078078078,0.24324324324324326,0.25225225225225223,0.5595595595595596,0.6116116116116116,Party D,0.4692692692692693,0.5273273273273273,0.5089089089089089,0.4994994994994995
Malappuram,Kerala,0.7047047047047047,0.14014014014014015,0.5755755755755756,0.4994994994994995,0.8928928928928929,0.32732732732732733,0.25125125125125125,Party C,0.47887887887887887,0.6162162162162163,0.504104104104104,0.5332532532532532
Palakkad,Kerala,0.8948948948948949,0.8188188188188188,0.25325325325325326,0.5615615615615616,0.6986986986986987,0.005005005005005005,0.057057057057057055,Party C,0.8644644644644645,0.43483483483483487,0.6198198198198197,0.6529329329329329
Thrissur,Kerala,0.05805805805805806,0.11011011011011011,0.4174174174174174,0.6446446446446447,0.8628628628628628,0.16916916916916916,0.22122122122122123,Party D,0.07887887887887889,0.5746746746746747,0.586986986986987,0.3794344344344345
Idukki,Kerala,0.13713713713713713,0.5735735735735735,0.8808808808808809,0.10710710710710711,0.9419419419419419,0.7607607607607607,0.6846846846846847,Party C,0.3117117117117117,0.660960960960961,0.41741741741741745,0.46037537537537543
Ernakulam,Kerala,0.9359359359359359,0.16216216216216217,0.4694694694694695,0.9059059059059059,0.7397397397397397,0.04604604604604605,0.2732732732732733,Party D,0.6264264264264264,0.6544544544544545,0.6816816816816818,0.6500500500500501
Alappuzha,Kerala,0.7297297297297297,0.16516516516516516,0.4724724724724725,0.5245245245245245,0.5335335335335335,0.8408408408408409,0.27627627627627627,Party B,0.5039039039039038,0.5003003003003003,0.206006006006006,0.4281681681681681
Kottayam,Kerala,0.1971971971971972,0.12112112112112113,0.5565565565565566,0.992992992992993,0.001001001001001001,0.3083083083083083,0.36036036036036034,Party C,0.16676676676676677,0.5763763763763763,0.5591591591591591,0.4082282282282282
Pathanamthitta,Kerala,0.005005005005005005,0.44144144144144143,0.7487487487487487,0.8008008008008008,0.8098098098098098,0.11611611611611612,0.5525525525525525,Party D,0.17957957957957957,0.7765765765765766,0.7513513513513513,0.5314714714714714
Kollam,Kerala,0.5715715715715716,0.6236236236236237,0.9309309309309309,0.3663663663663664,0.37537537537537535,0.6826826826826827,0.7347347347347347,Party C,0.5923923923923924,0.6504504504504505,0.48428428428428427,0.5856856856856857
Thiruvananthapuram,Kerala,0.5775775775775776,0.8048048048048048,0.1111111111111111,0.5475475475475475,0.3813813813813814,0.8168168168168168,0.9159159159159159,Party B,0.6684684684684685,0.2960960960960961,0.4762762762762763,0.49009009009009014
West Godavari,Andhra Pradesh,0.2822822822822823,0.7187187187187187,0.025025025025025027,0.07707707707707707,0.08608608608608609,0.3933933933933934,0.8298298298298298,Party B,0.45685685685685684,0.05285285285285285,0.6958958958958958,0.37521521521521517
Dakshin Bastar Dantewada,Chhattisgarh,0.16316316316316315,0.08708708708708708,0.5225225225225225,0.6216216216216216,0.9679679679679679,0.27427427427427425,0.3263263263263263,Party D,0.13273273273273273,0.6413413413413414,0.5659659659659659,0.41905405405405405
Bastar,Chhattisgarh,0.04104104104104104,0.4774774774774775,0.7847847847847848,0.8368368368368369,0.8458458458458459,0.15215215215215216,0.5885885885885885,Party A,0.21561561561561562,0.8126126126126125,0.7441441441441441,0.5566966966966966
Kondagaon,Chhattisgarh,0.8098098098098098,0.8618618618618619,0.16816816816816818,0.6046046046046046,0.6136136136136137,0.9209209209209209,0.972972972972973,Party C,0.8306306306306306,0.3881881881881882,0.43663663663663665,0.5772772772772773
Gariaband,Chhattisgarh,0.2602602602602603,0.1841841841841842,0.6196196196196196,0.9279279279279279,0.9369369369369369,0.3713713713713714,0.42342342342342343,Party B,0.22982982982982986,0.7755755755755755,0.5465465465465466,0.50002002002002
Raipur,Chhattisgarh,0.44244244244244246,0.3663663663663664,0.8018018018018018,0.7257257257257257,0.11811811811811812,0.5535535535535535,0.6056056056056056,Party A,0.412012012012012,0.6422422422422422,0.5101101101101101,0.517117117117117
Durg,Chhattisgarh,0.26226226226226224,0.5705705705705706,0.005005005005005005,0.92992992992993,0.06606606606606606,0.3733733733733734,0.8098098098098098,Party D,0.3855855855855856,0.2946946946946947,0.6998998998998999,0.43235235235235236
Thane,Maharashtra,0.5965965965965966,0.03203203203203203,0.33933933933933935,0.3913913913913914,0.4004004004004004,0.7077077077077077,0.14314314314314314,Party D,0.37077077077077075,0.3671671671671672,0.2326326326326326,0.33497497497497497
Adilabad,Telangana,0.6666666666666666,0.1021021021021021,0.025025025025025027,0.46146146146146144,0.47047047047047047,0.9059059059059059,0.2132132132132132,Party C,0.4408408408408408,0.24504504504504504,0.14174174174174173,0.29753753753753753
Hyderabad,Telangana,0.3163163163163163,0.24024024024024024,0.6756756756756757,0.5995995995995996,0.12012012012012012,0.42742742742742745,0.4794794794794795,Party A,0.28588588588588587,0.5417417417417417,0.5353353353353353,0.4377977977977978
Jagtial,Telangana,0.5805805805805806,0.6326326326326326,0.93993993993994,0.16616616616616617,0.3843843843843844,0.8198198198198198,0.7437437437437437,Party D,0.6014014014014013,0.5966966966966967,0.4056056056056056,0.5508058058058057
Jangaon,Telangana,0.7907907907907908,0.8898898898898899,0.5335335335335335,0.7607607607607607,0.5945945945945946,0.9019019019019019,0.12812812812812813,Party C,0.8304304304304304,0.6139139139139138,0.11011011011011011,0.5745695695695696
Mulugu,Telangana,0.2932932932932933,0.5205205205205206,0.955955955955956,0.8798798798798799,0.8888888888888888,0.5325325325325325,0.6316316316316316,Party C,0.3841841841841842,0.9197197197197198,0.533133133133133,0.6088588588588588
Jogulamba Gadwal,Telangana,0.3973973973973974,0.6246246246246246,0.8848848848848849,0.983983983983984,0.2012012012012012,0.6366366366366366,0.7357357357357357,Party C,0.4882882882882883,0.7778778778778779,0.5123123123123123,0.5956506506506507
Kamareddy,Telangana,0.3183183183183183,0.37037037037037035,0.6776776776776777,0.9049049049049049,0.12212212212212212,0.4294294294294294,0.48148148148148145,Party B,0.3391391391391391,0.6347347347347347,0.5349349349349349,0.4915465465465465
Karimnagar,Telangana,0.8338338338338338,0.26926926926926925,0.5765765765765766,0.6286286286286287,0.021021021021021023,0.944944944944945,0.38038038038038036,Party B,0.6080080080080079,0.48108108108108105,0.18518518518518517,0.4578778778778778
Khammam,Telangana,0.992992992992993,0.9169169169169169,0.35135135135135137,0.7877877877877878,0.7967967967967968,0.1031031031031031,0.15515515515515516,Party B,0.9625625625625626,0.5713713713713714,0.6002002002002003,0.7350550550550552
Komaram Bheem,Telangana,0.7497497497497497,0.8018018018018018,0.10810810810810811,0.3353353353353353,0.5535535535535535,0.8608608608608609,0.9129129129129129,Party C,0.7705705705705705,0.26536536536536537,0.4486486486486486,0.5132682682682683
Mahabubabad,Telangana,0.8308308308308309,0.92992992992993,0.36436436436436437,0.2882882882882883,0.5065065065065065,0.9419419419419419,0.16816816816816818,Party B,0.8704704704704704,0.36996996996997,0.10210210210210212,0.5032032032032032
Mahabubnagar,Telangana,0.5925925925925926,0.028028028028028028,0.3353353353353353,0.38738738738738737,0.3963963963963964,0.7037037037037037,0.13913913913913914,Party A,0.3667667667667667,0.36316316316316316,0.23343343343343342,0.3321721721721721
Mancherial,Telangana,0.6836836836836837,0.7357357357357357,0.17017017017017017,0.0940940940940941,0.4874874874874875,0.9229229229229229,0.8468468468468469,Party D,0.7045045045045044,0.21081081081081082,0.38498498498498507,0.4518318318318318
Medak,Telangana,0.6816816816816816,0.6056056056056056,0.04004004004004004,0.47647647647647645,0.4854854854854855,0.7927927927927928,0.8448448448448449,Party D,0.6512512512512513,0.26006006006006005,0.4622622622622623,0.46708708708708707
Medchal Malkajgiri,Telangana,0.3083083083083083,0.7447447447447447,0.6676676676676677,0.1031031031031031,0.11211211211211211,0.4194194194194194,0.8558558558558559,Party B,0.48288288288288284,0.3871871871871872,0.6906906906906907,0.5013413413413413
Nagarkurnool,Telangana,0.11611611611611612,0.16816816816816818,0.4754754754754755,0.7027027027027027,0.9209209209209209,0.22722722722722724,0.27927927927927926,Party B,0.13693693693693693,0.6327327327327328,0.5753753753753753,0.420075075075075
Nalgonda,Telangana,0.01901901901901902,0.45545545545545546,0.7627627627627628,0.8148148148148148,0.8238238238238238,0.6426426426426426,0.5665665665665666,Party D,0.1935935935935936,0.7905905905905906,0.4410410410410411,0.46440440440440434
Nirmal,Telangana,0.5245245245245245,0.6236236236236237,0.05805805805805806,0.3663663663663664,0.7127127127127127,0.6356356356356356,0.24624624624624625,Party A,0.5641641641641642,0.2814814814814815,0.3171171171171171,0.4034634634634635
Nizamabad,Telangana,0.7527527527527528,0.97997997997998,0.7987987987987988,0.7227227227227228,0.5565565565565566,0.37537537537537535,0.09009009009009009,Party C,0.8436436436436436,0.7275275275275276,0.41081081081081083,0.6947947947947948
Peddapalli,Telangana,0.991991991991992,0.6026026026026026,0.5255255255255256,0.9619619619619619,0.970970970970971,0.40540540540540543,0.7137137137137137,Party C,0.8362362362362362,0.7455455455455455,0.6422422422422422,0.755995995995996
Rajanna Sircilla,Telangana,0.8728728728728729,0.18018018018018017,0.6156156156156156,0.6676676676676677,0.6766766766766766,0.983983983983984,0.4194194194194194,Party C,0.5957957957957958,0.6434434434434435,0.17737737737737738,0.5078678678678679
Ranga Reddy,Telangana,0.3263263263263263,0.7627627627627628,0.06906906906906907,0.12112112112112113,0.13013013013013014,0.94994994994995,0.8738738738738738,Party C,0.5009009009009009,0.0968968968968969,0.37957957957957955,0.32916916916916916
Sangareddy,Telangana,0.46346346346346345,0.8998998998998999,0.2062062062062062,0.43343343343343343,0.2672672672672673,0.5745745745745746,0.01001001001001001,Party A,0.638038038038038,0.2865865865865866,0.25925925925925924,0.42033533533533535
Siddipet,Telangana,0.24924924924924924,0.3483483483483483,0.7837837837837838,0.7077077077077077,0.9259259259259259,0.36036036036036034,0.5875875875875876,Party D,0.28888888888888886,0.7893893893893894,0.6188188188188188,0.5465465465465464
Suryapet,Telangana,0.3123123123123123,0.4114114114114114,0.8468468468468469,0.2822822822822823,0.2912912912912913,0.42342342342342343,0.6506506506506506,Party C,0.35195195195195195,0.5663663663663664,0.6062062062062061,0.4905605605605605
Vikarabad,Telangana,0.6126126126126126,0.8398398398398398,0.14614614614614616,0.5825825825825826,0.4164164164164164,0.7237237237237237,0.950950950950951,Party D,0.7035035035035035,0.33113113113113113,0.5461461461461462,0.5338338338338339
Wanaparthy,Telangana,0.008008008008008008,0.6196196196196196,0.5425425425425425,0.978978978978979,0.1961961961961962,0.6316316316316316,0.7307307307307307,Party B,0.2526526526526527,0.6042042042042042,0.5133133133133133,0.44086086086086085
Warangal Rural,Telangana,0.8748748748748749,0.1011011011011011,0.4084084084084084,0.46046046046046046,0.6786786786786787,0.985985985985986,0.2122122122122122,Party A,0.5653653653653654,0.4780780780780781,0.0932932932932933,0.4167967967967968
Warangal Urban,Telangana,0.7607607607607607,0.06806806806806807,0.5035035035035035,0.42742742742742745,0.5645645645645646,0.8718718718718719,0.3073073073073073,Party D,0.48368368368368364,0.49289289289289295,0.1997997997997998,0.4159359359359359
Yadadri Bhuvanagiri,Telangana,0.1111111111111111,0.5475475475475475,0.8548548548548549,0.9069069069069069,0.9159159159159159,0.7347347347347347,0.6586586586586587,Party B,0.2856856856856857,0.8826826826826827,0.4226226226226226,0.5288688688688689
South 24 Parganas,West Bengal,0.7477477477477478,0.974974974974975,0.28128128128128127,0.3333333333333333,0.5515515515515516,0.986986986986987,0.08508508508508508,Party C,0.8386386386386386,0.3509509509509509,0.041841841841841865,0.4687487487487487
